id,home,wallbox,lowerBound
100305,c,True,0.2
100307,c,True,0.2
100308,c,True,0.2
100311,c,True,0.2
100313,c,False,0.2
100315,c,True,0.2
100316,c,False,0.24396923076923077
100319,c,False,0.2
100321,c,False,0.22130384615384613
100323,c,True,0.43236153846153846
100325,c,False,0.2
100330,c,False,0.2
100331,c,False,0.2
100332,c,False,0.2
100334,c,True,0.2
100338,c,False,0.3334576923076923
10034,c,True,0.2
100342,c,True,0.2
100343,c,False,0.21156923076923076
100344,c,False,0.2
100347,c,False,0.2
100348,c,False,0.2681346153846154
100354,c,False,0.2
100356,c,False,0.2
100357,c,True,0.2
100360,c,True,0.2
100362,c,False,0.2
100364,c,False,0.6358461538461538
100365,c,True,0.2
100367,c,True,0.2
100372,c,True,0.2
100374,c,True,0.2
100377,c,True,0.3477461538461538
100384,c,False,0.2
100385,c,False,0.21874230769230768
100386,c,False,0.46783461538461535
100388,c,False,0.2
100390,c,True,0.2
100392,c,False,0.20807692307692308
100398,c,True,0.2
100400,c,False,0.2
100403,c,True,0.2
100407,c,False,0.2
100408,c,False,0.2
100410,c,True,0.2
100413,c,False,0.2
100414,c,False,0.2
100422,c,True,0.2
100423,c,True,0.2
100426,c,False,0.2
100437,c,False,0.36908846153846153
100441,c,True,0.2
100446,c,False,0.2
100452,c,False,0.2
100453,c,False,0.2
100454,c,False,0.2
100455,c,False,0.2
100456,c,False,0.2
100459,c,False,0.2
100461,c,True,0.4011461538461539
100462,c,True,0.2
100464,c,False,0.2
100467,c,False,0.2
100478,c,False,0.2
100483,c,False,0.2
100486,c,True,0.2
100494,c,False,0.2
100497,c,True,0.22396538461538462
100505,c,True,0.3474615384615385
100506,c,False,0.2
100507,c,True,0.2
100509,c,True,0.590273076923077
100513,c,False,0.2
100515,c,True,0.30869615384615384
100520,c,False,0.2
100521,c,True,0.2
100523,c,False,0.2
100524,c,True,0.30072692307692306
100528,c,True,0.3375076923076923
100532,c,True,0.2
100534,c,True,0.3375692307692308
100535,c,True,0.2
100547,c,True,0.2
100550,c,False,0.2
100554,c,False,0.20611923076923078
100555,c,True,0.36068846153846157
100557,c,True,0.3166923076923077
100559,c,False,0.2
100564,c,False,0.2
100568,c,False,0.2195923076923077
100572,c,True,0.2
100575,c,False,0.2
100577,c,False,0.2
100578,c,True,0.2
10058,c,True,0.44822307692307695
100580,c,False,0.26195
10059,c,False,0.2
100591,c,True,0.2
100594,c,True,0.2
100597,c,True,0.2
100599,c,False,0.2
100600,c,True,0.2
100604,c,True,0.6285846153846153
100608,c,False,0.2
100609,c,False,0.2
100610,c,True,0.2
100611,c,True,0.2
100630,c,True,0.2
100633,c,True,0.2
100634,c,False,0.2
100635,c,False,0.2
100638,c,False,0.29254615384615384
100640,c,True,0.22968846153846154
100642,c,False,0.2
100644,c,False,0.2
100647,c,False,0.2
100650,c,False,0.2
100654,c,True,0.2
100660,c,False,0.3696153846153846
100665,c,True,0.4292576923076923
10067,c,False,0.3764576923076923
100675,c,True,0.24658846153846153
100676,c,False,0.2
100677,c,True,0.22618846153846156
100678,c,True,0.2
100681,c,False,0.5377115384615384
100684,c,False,0.2
100685,c,False,0.2
100699,c,False,0.2
1007,c,True,0.4013923076923077
100704,c,False,0.2
100706,c,False,0.2
100723,c,True,0.2
100730,c,True,0.33960384615384615
100732,c,False,0.22228076923076923
100736,c,False,0.2
100740,c,False,0.2
100744,c,False,0.2
100748,c,False,0.2
100750,c,True,0.2
100754,c,False,0.2
100755,c,True,0.2
100761,c,True,0.2
100762,c,True,0.2
100763,c,True,0.2212230769230769
100765,c,False,0.2
100767,c,False,0.2
100768,c,False,0.2
10077,c,False,0.2
100774,c,False,0.2
100775,c,True,0.2
100776,c,True,0.2771692307692307
100778,c,False,0.2
100780,c,False,0.2
100785,c,False,0.2
100789,c,False,0.2
100790,c,True,0.2
100792,c,False,0.2
100793,c,False,0.2
100797,c,True,0.2
100798,c,False,0.3302846153846154
100799,c,False,0.2
100800,c,True,0.2
100803,c,False,0.2
100804,c,True,0.2
100805,c,True,0.2
100806,c,True,0.2
100808,c,False,0.2
100810,c,False,0.2
100813,c,False,0.2
100819,c,True,0.45537307692307694
10082,c,False,0.2
100823,c,True,0.2
100827,c,False,0.2
100832,c,True,0.2058423076923077
100834,c,True,0.2
100838,c,False,0.2
100839,c,True,0.2
100843,c,True,0.2
100844,c,True,0.2
100848,c,True,0.22408846153846151
100849,c,False,0.2
10085,c,False,0.21542692307692307
100852,c,True,0.2
100853,c,True,0.2
100855,c,False,0.2
100856,c,False,0.2
100857,c,False,0.2
100859,c,False,0.6408653846153847
100861,c,True,0.36191923076923077
100863,c,False,0.2
100864,c,False,0.2
100865,c,True,0.2
100868,c,True,0.2
100870,c,True,0.2
100871,c,False,0.2
100878,c,False,0.2
100886,c,True,0.2
100888,c,False,0.33584230769230766
100892,c,False,0.2
100893,c,False,0.2
100894,c,False,0.2
100896,c,True,0.2
100898,c,False,0.4327346153846154
100901,c,True,0.2
100905,c,False,0.2
100911,c,False,0.3809730769230769
100919,c,False,0.2
100920,c,False,0.2
100922,c,True,0.2
100923,c,True,0.2
100924,c,False,0.4132307692307692
100926,c,True,0.2
100928,c,False,0.2
100932,c,True,0.2
100933,c,False,0.2
100935,c,True,0.2
100938,c,True,0.2
100940,c,False,0.2
100942,c,True,0.2
100943,c,True,0.2233692307692308
100946,c,False,0.2
100948,c,True,0.2
100949,c,False,0.2
100951,c,False,0.2
100952,c,False,0.2
100955,c,True,0.2
100958,c,True,0.6191
100959,c,False,0.2
100962,c,False,0.2
100963,c,True,0.3589769230769231
100965,c,True,0.2
100966,c,False,0.2
100974,c,True,0.2
100975,c,False,0.2
100976,c,True,0.2
100978,c,False,0.2504461538461539
100980,c,True,0.2
100981,c,False,0.3560615384615385
100983,c,False,0.3727346153846154
100984,c,True,0.2
100992,c,True,0.35715769230769234
100994,c,False,0.2
100995,c,False,0.2
100996,c,True,0.2
1010,c,True,0.2
101005,c,True,0.4175153846153846
101009,c,False,0.2
101017,c,False,0.2
101020,c,False,0.2
101022,c,False,0.2
101023,c,True,0.2
101025,c,False,0.2
101031,c,False,0.2
101032,c,False,0.2
101033,c,True,0.2
101034,c,True,0.2
101035,c,False,0.2
10104,c,False,0.2
101043,c,True,0.2
101046,c,False,0.2
101048,c,False,0.2
101051,c,False,0.30701538461538463
101054,c,False,0.2
101059,c,False,0.2
101060,c,True,0.2
101062,c,True,0.2
101064,c,False,0.2
101065,c,True,0.24473076923076925
101068,c,False,0.2
101069,c,False,0.2
101070,c,True,0.2
101071,c,True,0.2
101076,c,False,0.2
101077,c,False,0.2
10108,c,False,0.2
101091,c,False,0.2
101093,c,False,0.2
101095,c,False,0.2
101096,c,False,0.2
101097,c,True,0.5480076923076923
101099,c,True,0.3426961538461538
101101,c,False,0.3728769230769231
101104,c,False,0.39432307692307694
10111,c,True,0.2
101110,c,False,0.2
101111,c,False,0.3899115384615385
101114,c,True,0.3090076923076923
101116,c,True,0.35871153846153847
101119,c,True,0.2
101121,c,False,0.8045653846153846
101124,c,True,0.2
101125,c,False,0.2
101126,c,True,0.2
101127,c,True,0.2
101129,c,True,0.36403461538461535
101136,c,False,0.2
101142,c,False,0.2
101147,c,True,0.2
101149,c,False,0.2
101152,c,False,0.5380423076923077
101154,c,False,0.2
101159,c,True,0.2685153846153846
10116,c,False,0.2
101168,c,True,0.2
101171,c,True,0.2893730769230769
101176,c,True,0.2
101177,c,False,0.37254615384615386
101184,c,False,0.48613076923076926
101188,c,False,0.2
101190,c,True,0.3282846153846154
101194,c,True,0.2
101197,c,False,0.3290461538461538
101199,c,True,0.2
101202,c,True,0.2820576923076923
101204,c,False,0.2
101209,c,True,0.3800730769230769
101210,c,False,0.2
101211,c,False,0.2
101214,c,False,0.2
101215,c,False,0.2
101216,c,False,0.2
101217,c,True,0.2
101220,c,True,0.23815
101221,c,False,0.2
101225,c,True,0.36228076923076924
101227,c,True,0.2
10123,c,True,0.2
101230,c,False,0.7187
101234,c,False,0.2
101235,c,False,0.2
101239,c,False,0.2
101242,c,False,0.2
101244,c,False,0.33925384615384613
101246,c,False,0.2
101247,c,False,0.2
101248,c,False,0.2
101249,c,True,0.2
101250,c,True,0.2
101251,c,True,0.5382038461538462
101252,c,False,0.2
101253,c,True,0.2
101254,c,False,0.2
101257,c,True,0.3615923076923077
101258,c,True,0.2
101262,c,True,0.2
101264,c,False,0.37054615384615386
101277,c,False,0.2
101279,c,True,0.2
101282,c,False,0.2
101287,c,False,0.2
101290,c,False,0.36567692307692307
101297,c,False,0.2
101299,c,True,0.22582307692307693
101302,c,True,0.2
101316,c,True,0.2
101317,c,True,0.2
10133,c,False,0.2
101335,c,True,0.30115384615384616
101336,c,False,0.2
101350,c,True,0.2
101353,c,False,0.2
101356,c,True,0.23861923076923075
101359,c,False,0.3483538461538462
101369,c,False,0.2
101370,c,True,0.2
101375,c,False,0.2
101376,c,True,0.2
101380,c,True,0.2
10139,c,False,0.2
101390,c,False,0.2
101392,c,True,0.2
101396,c,True,0.2
101405,c,True,0.5741076923076923
101408,c,True,0.2
101409,c,True,0.2
101413,c,False,0.6349115384615385
101421,c,True,0.2
101422,c,True,0.2
101429,c,False,0.2
101430,c,False,0.4941653846153846
101452,c,True,0.8145692307692307
101462,c,True,0.38711153846153845
101464,c,True,0.2
101473,c,True,0.5173653846153846
101474,c,False,0.2
101475,c,False,0.2772538461538462
101478,c,True,0.2
101484,c,True,0.2
101485,c,True,0.2
101487,c,False,0.2
101489,c,False,0.5854346153846154
101492,c,False,0.31349615384615387
101495,c,True,0.3597961538461539
101496,c,True,0.2
101498,c,False,0.2
101501,c,True,0.2
101502,c,True,0.2
101505,c,True,0.2
101507,c,False,0.2
101510,c,True,0.3468807692307692
101513,c,True,0.2
101514,c,True,0.23382307692307694
101517,c,False,0.2
101519,c,False,0.2
10152,c,True,0.2
101521,c,False,0.47038076923076916
101525,c,False,0.2
101526,c,False,0.28759615384615383
101528,c,False,0.5879730769230769
10153,c,True,0.38325769230769235
101531,c,True,0.29693846153846154
101534,c,False,0.2
101535,c,False,0.2
101537,c,False,0.2
101540,c,True,0.2
101543,c,True,0.2
101547,c,False,0.2
10155,c,False,0.2219769230769231
101553,c,False,0.2
101555,c,False,0.2
101557,c,False,0.2
101559,c,True,0.4366038461538461
101561,c,True,0.2
101562,c,False,0.2
101566,c,False,0.2
101567,c,True,0.2
101571,c,False,0.2676307692307692
101576,c,False,0.2
101577,c,True,0.22223461538461536
101579,c,True,0.2
101580,c,True,0.2
101585,c,False,0.2
101587,c,False,0.24243076923076926
101594,c,False,0.2
101596,c,True,0.4412346153846154
101598,c,False,0.2
1016,c,False,0.2
101604,c,True,0.2
101605,c,False,0.4475
101608,c,False,0.40433076923076927
101615,c,False,0.4347384615384616
101616,c,False,0.31524230769230766
101619,c,False,0.2
101622,c,False,0.2
101627,c,False,0.2
101629,c,False,0.2
101631,c,True,0.4449230769230769
101639,c,True,0.2
101640,c,False,0.2
101644,c,False,0.2
101647,c,True,0.2658269230769231
101649,c,True,0.2
101650,c,False,0.2
101652,c,False,0.2
101653,c,False,0.3546076923076923
101660,c,True,0.2
101665,c,True,0.23966923076923075
101671,c,True,0.2
101672,c,False,0.2
101673,c,False,0.2
101674,c,True,0.2
101675,c,False,0.7767384615384616
101676,c,False,0.34894615384615385
101677,c,True,0.2
101682,c,False,0.2
101688,c,False,0.2
101690,c,False,0.2
101692,c,False,0.2
101693,c,True,0.2
101699,c,True,0.2
101703,c,False,0.2
101707,c,False,0.2
101708,c,False,0.4058076923076923
101710,c,False,0.2
101713,c,False,0.2
101714,c,False,0.29802307692307695
101715,c,True,0.2
101720,c,False,0.2
101724,c,False,0.2
101726,c,True,0.2
101727,c,False,0.2
101728,c,True,0.2
101730,c,False,0.2
101731,c,False,0.2
101734,c,True,0.2
101735,c,False,0.2
101737,c,False,0.2
101738,c,False,0.2
101741,c,False,0.2
101742,c,True,0.2
101743,c,True,0.2
101745,c,False,0.2
101755,c,True,0.2
101759,c,True,0.2
101760,c,False,0.2
101761,c,False,0.3884730769230769
101762,c,False,0.2960346153846154
101766,c,False,0.4261153846153846
101776,c,False,0.2
101781,c,False,0.2
101782,c,False,0.33868076923076923
101784,c,False,0.2
101788,c,False,0.2
101789,c,True,0.2
101796,c,False,0.2
101798,c,False,0.2
101799,c,False,0.2
10180,c,False,0.2
101800,c,False,0.2
101801,c,False,0.2
101802,c,False,0.2
101805,c,False,0.2
101813,c,False,0.4753115384615385
101815,c,True,0.2
101820,c,True,0.32605
101822,c,True,0.5520769230769231
101825,c,False,0.2
101826,c,False,0.2528423076923077
101828,c,False,0.3460153846153846
101833,c,False,0.36655
101834,c,False,0.2
101841,c,True,0.5772269230769231
101842,c,True,0.2
101846,c,False,0.2
101852,c,True,0.2
101856,c,True,0.2
101859,c,False,0.2
101860,c,False,0.2
101863,c,False,0.2
101864,c,True,0.2
101866,c,False,0.2
101876,c,True,0.2
101878,c,False,0.29144615384615385
101879,c,False,0.2
101885,c,False,0.36935384615384614
101886,c,False,0.2
101892,c,True,0.2
101893,c,False,0.7524
101899,c,False,0.2560807692307692
101902,c,False,0.3263115384615385
101903,c,True,0.2
101910,c,True,0.2
101914,c,False,0.2
101915,c,False,0.5128831497834107
101917,c,False,0.2
101920,c,False,0.2
101921,c,True,0.4230115384615385
101923,c,False,0.2340846153846154
101930,c,False,0.38447307692307686
101932,c,True,0.2
101933,c,False,0.2
101934,c,True,0.20363461538461541
101935,c,False,0.2
101950,c,True,0.2077576923076923
101952,c,False,0.2
101965,c,False,0.27429230769230767
101967,c,False,0.2987153846153846
101969,c,False,0.25960384615384613
101970,c,False,0.2
101974,c,True,0.2
101975,c,False,0.2
101978,c,False,0.2
101979,c,False,0.2
101983,c,True,0.2
101986,c,False,0.2
10199,c,True,0.3352076923076923
101991,c,False,0.2
101994,c,False,0.2
101995,c,False,0.36055384615384617
101996,c,False,0.2
101997,c,False,0.35910384615384616
101998,c,False,0.2
101999,c,False,0.2
102002,c,False,0.2
102005,c,False,0.2
102006,c,False,0.2
102009,c,False,0.2
10201,c,True,0.2
102011,c,False,0.2
102014,c,False,0.3438730769230769
102016,c,True,0.2
102019,c,False,0.29168076923076924
102020,c,False,0.2
102021,c,True,0.2
102022,c,False,0.4109076923076923
102023,c,True,0.2
102026,c,False,0.2
102027,c,False,0.2
102028,c,False,0.2012423076923077
102031,c,True,0.2
102032,c,False,0.2
102041,c,False,0.3203769230769231
102042,c,False,0.2
102044,c,True,0.2
102047,c,False,0.2
102048,c,True,0.2
10205,c,True,0.3135346153846154
102054,c,False,0.36328846153846156
10206,c,False,0.30865384615384617
102060,c,True,0.32792692307692306
102062,c,False,0.36467692307692307
102063,c,False,0.26798076923076924
102066,c,False,0.2
102067,c,False,0.2
102070,c,True,0.2606923076923077
102072,c,False,0.2
102073,c,True,0.2
102076,c,False,0.2
102078,c,True,0.6284153846153846
102079,c,True,0.2
102080,c,False,0.2
102084,c,True,0.2
102086,c,False,0.2
102091,c,True,0.2
102092,c,False,0.35352307692307694
102101,c,False,0.2244307692307692
102107,c,False,0.2
102108,c,False,0.2
102109,c,False,0.35102307692307694
10211,c,False,0.2
102112,c,True,0.2
102114,c,True,0.2
102115,c,False,0.2
102123,c,False,0.2
102124,c,False,0.26558076923076923
102126,c,False,0.2
102134,c,False,0.2
102135,c,True,0.2
102137,c,False,0.2
10214,c,True,0.2
102140,c,False,0.2
102141,c,False,0.2
102144,c,False,0.2
102145,c,True,0.20068846153846157
102151,c,False,0.2
102159,c,True,0.2
102162,c,True,0.2
102167,c,False,0.2
102168,c,False,0.2
10218,c,False,0.2
102180,c,False,0.2
102181,c,False,0.2
102182,c,True,0.5117307692307692
102185,c,True,0.2
102187,c,True,0.2
102189,c,True,0.2
10219,c,True,0.2
102191,c,True,0.2
10220,c,False,0.5718423076923077
102204,c,True,0.2
102206,c,False,0.20991538461538461
102209,c,False,0.49126538461538466
102212,c,False,0.2
102213,c,False,0.38985000000000003
102215,c,False,0.2
102217,c,False,0.2
102221,c,True,0.2
102223,c,False,0.2
102225,c,False,0.3334615384615385
102226,c,False,0.2
102228,c,True,0.2
102229,c,True,0.2
102231,c,True,0.2
10224,c,False,0.2
102243,c,True,0.2
102246,c,False,0.3864346153846154
102247,c,False,0.2
102249,c,True,0.2
102253,c,False,0.2
102256,c,False,0.2
102259,c,False,0.2
102260,c,False,0.2
102262,c,False,0.2
102263,c,True,0.2
102265,c,True,0.2
102266,c,False,0.2
102268,c,True,0.2
102270,c,False,0.2579153846153846
102271,c,False,0.2
102273,c,False,0.2
102275,c,True,0.2
102276,c,False,0.3448269230769231
102278,c,False,0.2
102279,c,False,0.3472653846153846
102280,c,False,0.43806538461538463
102285,c,False,0.2
102288,c,False,0.2
102292,c,False,0.2502615384615385
102298,c,True,0.2
102299,c,True,0.2
102307,c,False,0.2
102324,c,False,0.2
102325,c,False,0.2
102328,c,False,0.2
102329,c,True,0.2640730769230769
102332,c,True,0.2
102335,c,False,0.32883076923076926
102337,c,False,0.2
102342,c,False,0.2
102345,c,False,0.2
102351,c,True,0.2
102352,c,True,0.5189423076923076
102356,c,False,0.4253730769230769
102362,c,False,0.2
102369,c,False,0.2
102371,c,False,0.2
102372,c,False,0.2
102374,c,False,0.2
102375,c,True,0.2
102376,c,False,0.2
102382,c,True,0.2
102385,c,False,0.21735384615384615
102390,c,False,0.4298846153846154
102393,c,False,0.2
102395,c,False,0.2
102397,c,True,0.2
10240,c,False,0.20126923076923076
102401,c,True,0.2
102409,c,False,0.2
102412,c,False,0.2
102413,c,True,0.5758384615384615
102414,c,True,0.2
102422,c,True,0.2
102424,c,False,0.3518423076923077
102428,c,False,0.2
102429,c,False,0.2
102430,c,False,0.31393076923076924
102431,c,True,0.2203846153846154
102432,c,True,0.2
102434,c,False,0.36557307692307695
102435,c,True,0.2
102441,c,True,0.2
102443,c,False,0.2
102444,c,True,0.2
102448,c,False,0.2
102450,c,True,0.2
102453,c,False,0.2
102456,c,False,0.2
102460,c,False,0.2
102463,c,True,0.2
102465,c,True,0.2
102468,c,True,0.2
102469,c,True,0.20598076923076922
10247,c,False,0.6321846153846153
102470,c,False,0.2
102471,c,False,0.2
102472,c,False,0.2
102473,c,True,0.2
102478,c,False,0.2
102479,c,True,0.2
102482,c,False,0.2
102483,c,True,0.2
102486,c,True,0.2
102487,c,True,0.30238461538461536
10249,c,False,0.2
102490,c,True,0.2
102493,c,True,0.2
102497,c,False,0.2
102500,c,True,0.2
102503,c,False,0.2
102507,c,False,0.2
102514,c,True,0.2
102518,c,False,0.2
10252,c,False,0.29961923076923075
102520,c,False,0.2
102524,c,True,0.2
102525,c,True,0.2
102531,c,False,0.2
102532,c,False,0.2
102533,c,True,0.3632153846153846
102534,c,False,0.2
102537,c,False,0.2
102543,c,False,0.2
102546,c,False,0.2
102547,c,False,0.2
102549,c,False,0.2
102550,c,True,0.2
102551,c,False,0.2
102556,c,True,0.2294730769230769
102557,c,False,0.2
102559,c,False,0.2
102561,c,True,0.2
102563,c,False,0.2
102564,c,False,0.2
102567,c,False,0.2
102572,c,True,0.2
102573,c,True,0.2
102582,c,True,0.2
102583,c,False,0.473
102586,c,True,0.2
102590,c,True,0.2
102596,c,False,0.2011269230769231
1026,c,True,0.2
102607,c,True,0.2
102608,c,False,0.24835384615384615
102612,c,True,0.2
102623,c,True,0.24802307692307693
102631,c,False,0.2992269230769231
102635,c,False,0.35663076923076925
102637,c,True,0.2
102640,c,False,0.2
102641,c,True,0.3658807692307692
102642,c,True,0.4758076923076923
102653,c,False,0.2
102654,c,False,0.2
102660,c,True,0.2
102667,c,True,0.2
10269,c,False,0.38929615384615385
102691,c,True,0.3665115384615385
102692,c,True,0.9264192307692307
102697,c,True,0.2
102702,c,False,0.21228076923076925
102704,c,False,0.2
102710,c,True,0.2
102712,c,False,0.2
102713,c,True,0.2
102714,c,False,0.2
102715,c,True,0.36601153846153844
102717,c,True,0.2
102718,c,False,0.2
102729,c,False,0.20756923076923078
102733,c,True,0.533873076923077
102735,c,True,0.20045384615384615
102736,c,False,0.2
102737,c,False,0.2
102743,c,False,0.2
102749,c,True,0.3469115384615385
102751,c,True,0.32795769230769234
102753,c,True,0.43935
102762,c,True,0.2422846153846154
102764,c,True,0.2271923076923077
102770,c,False,0.2
102771,c,False,0.2
102775,c,False,0.2
102778,c,False,0.2
102780,c,False,0.2
102782,c,False,0.37493846153846155
102785,c,False,0.2
102787,c,False,0.2
102788,c,False,0.2
102789,c,True,0.2
10280,c,True,0.2
102815,c,False,0.2
102819,c,True,0.2
102828,c,False,0.2
102846,c,False,0.2
10285,c,False,0.2
102850,c,False,0.2
102851,c,False,0.2114
102865,c,False,0.2
102880,c,False,0.23052692307692307
102884,c,False,0.2
102888,c,True,0.2
102892,c,True,0.2
102893,c,False,0.2
102894,c,True,0.2
102899,c,False,0.2
102904,c,True,0.2
102907,c,False,0.35835
102908,c,True,0.2
102912,c,False,0.2
102913,c,False,0.3937076923076923
102914,c,True,0.2
102919,c,False,0.2
10292,c,False,0.2
102921,c,False,0.2
102928,c,False,0.3758769230769231
10293,c,True,0.2
102931,c,False,0.2
102932,c,False,0.2
102933,c,False,0.2
102938,c,False,0.2
102941,c,True,0.5905923076923077
102949,c,False,0.2
102950,c,False,0.20885
102953,c,False,0.3714
102956,c,True,0.2
10296,c,False,0.4266653846153846
102961,c,False,0.2
102973,c,False,0.2
102976,c,True,0.2
102978,c,False,0.2
10298,c,False,0.3218769230769231
102982,c,True,0.2
102983,c,True,0.2
102985,c,True,0.6100269230769231
102989,c,False,0.2
102991,c,False,0.2
102995,c,False,0.2
103001,c,False,0.2
103002,c,False,0.2
103007,c,True,0.2
103016,c,True,0.2
103018,c,True,0.2
103019,c,True,0.2
103022,c,True,0.2
103024,c,False,0.2
103025,c,False,0.28103076923076925
103026,c,False,0.2
103027,c,False,0.2
103029,c,False,0.2
103035,c,False,0.2
103036,c,True,0.2
103039,c,True,0.2
103040,c,True,0.2
103043,c,False,0.48713076923076926
103048,c,False,0.2
103050,c,True,0.2
103051,c,True,0.2
103054,c,False,0.2
103056,c,True,0.2
103057,c,True,0.24539615384615387
103059,c,False,0.2
103061,c,False,0.521623076923077
103062,c,False,0.2408153846153846
103065,c,False,0.3826384615384616
103069,c,False,0.2
103070,c,False,0.5013384615384615
103072,c,True,0.6517884615384616
103075,c,False,0.24720384615384614
103079,c,False,0.4724115384615385
103081,c,True,0.2
103082,c,False,0.2
103084,c,False,0.2
103085,c,True,0.2
103088,c,True,0.2
103093,c,False,0.2
103096,c,False,0.30996538461538464
103103,c,False,0.2
103108,c,True,0.2
103114,c,False,0.2
103117,c,True,0.42233461538461536
103118,c,False,0.2
103128,c,False,0.2
103135,c,True,0.2
103139,c,False,0.2
103141,c,True,0.2
103145,c,False,0.2
103147,c,False,0.2
103151,c,True,0.2
103152,c,True,0.2
103159,c,False,0.2
10316,c,True,0.3732461538461539
103160,c,False,0.2
103161,c,False,0.2
103164,c,False,0.2
103167,c,False,0.2
103171,c,True,0.2
103174,c,False,0.2
103178,c,False,0.5018423076923078
103183,c,False,0.2
103189,c,False,0.2
103191,c,False,0.2
103192,c,True,0.2
103206,c,False,0.2
103209,c,True,0.2
103211,c,False,0.2
103218,c,True,0.40754615384615384
103219,c,True,0.2
10322,c,False,0.37575000000000003
103225,c,False,0.21766153846153846
103226,c,False,0.2
103227,c,False,0.2
103229,c,False,0.2
103231,c,False,0.2
103234,c,False,0.2
103235,c,True,0.2
103237,c,True,0.3281846153846154
10324,c,False,0.2
103242,c,False,0.2
103245,c,True,0.2
103247,c,True,0.2
103249,c,True,0.2
10325,c,False,0.2
103254,c,False,0.5118538461538462
103257,c,True,0.2
103258,c,False,0.2
103259,c,False,0.2
103260,c,False,0.8773269230769231
103266,c,True,0.2
103267,c,False,0.2
103269,c,False,0.2
103274,c,False,0.2
103279,c,False,0.2
103280,c,False,0.5365653846153846
103282,c,True,0.6039153846153846
103288,c,False,0.2
10329,c,True,0.2
103296,c,True,0.2
103300,c,True,0.3468
103306,c,False,0.2
103307,c,False,0.2
10331,c,True,0.2
103323,c,True,0.2
103324,c,False,0.2
103329,c,True,0.2
103332,c,False,0.48288846153846154
103333,c,False,0.2
103337,c,False,0.2
103340,c,False,0.31375384615384616
103341,c,False,0.2767653846153846
103342,c,False,0.2
103343,c,False,0.2
103347,c,False,0.33238076923076926
103351,c,False,0.20090384615384613
103363,c,False,0.2
103367,c,True,0.5486961538461539
103380,c,True,0.2
103382,c,False,0.2
103383,c,False,0.2
103387,c,False,0.5282653846153846
103392,c,False,0.2
103395,c,True,0.2
103397,c,False,0.2
103399,c,False,0.2
103406,c,False,0.2333846153846154
103407,c,False,0.2
103408,c,False,0.4125884615384615
10341,c,False,0.2
103411,c,False,0.2
103418,c,True,0.2
10342,c,True,0.2572153846153846
103421,c,True,0.2
103423,c,False,0.2
103425,c,True,0.2
103428,c,True,0.2
103433,c,False,0.2
103439,c,False,0.2
10344,c,False,0.2
103440,c,False,0.2
103443,c,True,0.2
103444,c,False,0.2
103450,c,False,0.2
103453,c,False,0.2
10346,c,True,0.4495807692307693
103466,c,True,0.2564423076923077
10347,c,False,0.2
103473,c,True,0.2
103475,c,True,0.5551846153846154
103477,c,False,0.2
103478,c,False,0.2
103480,c,False,0.20859230769230772
103483,c,True,0.2
103484,c,False,0.31671923076923075
103485,c,False,0.21986923076923076
103494,c,False,0.2
103496,c,True,0.2
